question.code,question,state,year,applies to,response,citations,cautions,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2012,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2012,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2012,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2012,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2012,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2012,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2012,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2013,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2013,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2013,All,Yes,Colo. Rev. Stat. §18-12-112,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2013,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2013,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2013,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2013,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2013,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2013,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2013,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2013,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2013,All,Yes,N.Y. Penal Law § 400.00(4), N.Y. Gen. Bus. Law § 898(1),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2013,All,Yes,"Del. Code tit. 11, § 1448B(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2013,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2013,All,Yes,Conn. Gen. Stat. § 29-33(c), Conn. Gen. Stat. § 29-37a(d),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2013,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2013,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2013,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2014,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2014,All,Yes,Wash. Rev. Code § 9.41.113,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2014,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2014,All,Yes,Colo. Rev. Stat. §18-12-112,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2014,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2014,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2014,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2014,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2014,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2014,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2014,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2014,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2014,All,Yes,N.Y. Penal Law § 400.00(4), N.Y. Gen. Bus. Law § 898(1),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2014,All,Yes,"Del. Code tit. 11, § 1448B(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2014,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2014,All,Yes,Conn. Gen. Stat. § 29-33(c), Conn. Gen. Stat. § 29-37a(d),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2014,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2014,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2014,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2015,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2015,All,Yes,Or. Rev. Stat. § 166.435,"Or. Rev. Stat. § 166.435 took effect May 11, 2015, but the background check requirement did not become operative until 8/9/2015. See 2015 Ore. SB 941, Section 20.",
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2015,All,Yes,Wash. Rev. Code § 9.41.113,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2015,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2015,All,Yes,Colo. Rev. Stat. §18-12-112,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2015,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2015,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2015,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2015,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2015,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2015,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2015,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2015,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2015,All,Yes,N.Y. Penal Law § 400.00(4), N.Y. Gen. Bus. Law § 898(1),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2015,All,Yes,"Del. Code tit. 11, § 1448B(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2015,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2015,All,Yes,Conn. Gen. Stat. § 29-33(c), Conn. Gen. Stat. § 29-37a(d),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2015,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2015,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2015,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2016,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2016,All,Yes,Or. Rev. Stat. § 166.435,"Or. Rev. Stat. § 166.435 took effect May 11, 2015, but the background check requirement did not become operative until 8/9/2015. See 2015 Ore. SB 941, Section 20.",
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2016,All,Yes,Wash. Rev. Code § 9.41.113,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2016,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2016,All,Yes,Colo. Rev. Stat. §18-12-112,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2016,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2016,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2016,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2016,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2016,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2016,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2016,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2016,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2016,All,Yes,N.Y. Penal Law § 400.00(4), N.Y. Gen. Bus. Law § 898(1),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2016,All,Yes,"Del. Code tit. 11, § 1448B(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2016,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2016,All,Yes,Conn. Gen. Stat. § 29-33(c), Conn. Gen. Stat. § 29-37a(d),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2016,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2016,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2016,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2017,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2017,All,Yes,Or. Rev. Stat. § 166.435,"Or. Rev. Stat. § 166.435 took effect May 11, 2015, but the background check requirement did not become operative until 8/9/2015. See 2015 Ore. SB 941, Section 20.",
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2017,All,Yes,Wash. Rev. Code § 9.41.113,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2017,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2017,All,Yes,Nev. Rev. Stat. § 202.254,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2017,All,Yes,Colo. Rev. Stat. §18-12-112,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2017,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2017,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2017,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2017,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2017,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2017,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2017,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2017,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2017,All,Yes,N.Y. Penal Law § 400.00(4), N.Y. Gen. Bus. Law § 898(1),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2017,All,Yes,"Del. Code tit. 11, § 1448B(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2017,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2017,All,Yes,Conn. Gen. Stat. § 29-33(c), Conn. Gen. Stat. § 29-37a(d),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2017,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2017,All,No,,,
